sex_recorded_in_1997,jobs_held_in_2002,household_size_in_1997,raised_in_urban_or_rural_area,homeless_for_2+_nights_over_last_5_years,any_adult_household_member_jailed_in_last_5_years,recieved_food_stamps_in_2002,victim_of_violent_crime_in_last_5_years,i_often_prey_to_god_for_help,god_has_nothing_to_do_with_me_personally,how_much_time_in_last_month_when_nothing_cheers_you_up,used_marijuana_in_last_4_years,used_cocaine_or_other_hard_drug_in_last_4_years,used_any_drug_in_last_4_years,ever_arrested_in_last_5_years,number_of_arrests_in_last_5_years,target,ever_convicted_in_last_5_years,weight_in_lbs,short_text_summary,long_text_summary,age,height_total_inches,marriage_encoded,degree_encoded,enrollment_encoded,parent_encoded,race_encoded,cluster_id
0.6265021396343907,1.791865302695647,0.290703512836744,-1.5369072007480595,-0.2178938842811373,-0.384665412631285,-0.3251407742824914,-0.3785760664076377,0.6694812381277973,1.596163742686613,-0.2857056092792496,0.6495796146201872,1.4765433214708537,0.6155536126122566,0.0,-0.1402977550975339,-0.6210251425459281,-1.081189536636433,0.3327139263758963,0.4095495816781316,1.6646675214290876,-1.434271964021381,-0.143157240555295,0.3689965496923255,1.019965673688196,1.221847444815801,-0.2043257720065126,-1.1356471140519635,5
0.6265021396343907,-1.2391185935682083,-0.3486630917200824,-1.5369072007480595,-0.2178938842811373,-0.384665412631285,-0.3251407742824914,2.6414770735222186,-1.4936938379281517,1.596163742686613,-1.7213508772589663,0.6495796146201872,-0.6772574738977882,0.6155536126122566,0.0,-0.5608931482986333,-0.6210251425459281,0.9249072120240708,-0.3660902386189951,-1.442350968800848,-1.5129633180212625,-1.434271964021381,-0.3779284643230959,0.3689965496923255,1.019965673688196,0.2078900001611369,-0.8677950686030905,0.9957667871993072,5
0.6265021396343907,-0.4813726195022448,0.290703512836744,0.7668220640675032,-0.2178938842811373,-0.384665412631285,-0.3251407742824914,-0.3785760664076377,-1.4936938379281517,-0.6265021396343906,-0.2857056092792496,0.6495796146201872,1.4765433214708537,0.6155536126122566,0.0,-0.5608931482986333,-0.6210251425459281,-1.081189536636433,-0.2542815722198124,0.0322114204765375,-1.7028891452773662,-1.434271964021381,1.2654701020515102,0.3689965496923255,1.019965673688196,2.235804889470465,0.395469097646446,0.9957667871993072,5
0.6265021396343907,-0.4813726195022448,-0.3486630917200824,0.7668220640675032,-0.2178938842811373,-0.384665412631285,-0.3251407742824914,-0.3785760664076377,0.6694812381277973,-0.6265021396343906,1.149939658700467,0.6495796146201872,-0.6772574738977882,0.6155536126122566,0.0,-0.5608931482986333,-0.6210251425459281,0.9249072120240708,-0.7853727376159301,0.7405916330528057,0.5331607355352596,1.4537023863503695,0.3263852069803067,0.3689965496923255,1.019965673688196,2.235804889470465,-0.9764318285456152,0.9957667871993072,5
0.6265021396343907,1.034119328629683,0.290703512836744,-1.5369072007480595,-0.2178938842811373,-0.384665412631285,-0.3251407742824914,-0.3785760664076377,0.6694812381277973,-0.6265021396343906,-3.156996145238683,0.6495796146201872,-0.6772574738977882,0.6155536126122566,0.0,-0.1402977550975339,-0.6210251425459281,0.9249072120240708,-0.6456119046169517,-1.5043879023803195,-0.9188400408885364,0.7317087987574319,-0.3779284643230959,0.3689965496923255,1.019965673688196,0.2078900001611369,-0.2043257720065126,0.9957667871993072,5
0.6265021396343907,1.034119328629683,0.290703512836744,0.7668220640675032,-0.2178938842811373,-0.384665412631285,-0.3251407742824914,-0.3785760664076377,0.6694812381277973,-0.6265021396343906,1.149939658700467,0.6495796146201872,-0.6772574738977882,0.6155536126122566,0.0,-0.5608931482986333,-0.6210251425459281,-1.081189536636433,0.1650009267771224,0.1998659831106971,-1.4162569254661892,0.0097152111644942,1.0306988782837094,0.3689965496923255,1.019965673688196,1.221847444815801,0.395469097646446,-1.1356471140519635,5
0.6265021396343907,-1.2391185935682083,-0.3486630917200824,0.7668220640675032,-0.2178938842811373,-0.384665412631285,-0.3251407742824914,-0.3785760664076377,-1.4936938379281517,1.596163742686613,1.149939658700467,0.6495796146201872,-0.6772574738977882,0.6155536126122566,0.0,-0.5608931482986333,-0.6210251425459281,0.9249072120240708,-0.6456119046169517,0.5176838590388858,0.9833657293066786,0.0097152111644942,0.3263852069803067,0.3689965496923255,1.019965673688196,2.235804889470465,-0.9764318285456152,-1.8461184144690537,5
0.6265021396343907,0.2763733545637191,0.290703512836744,0.7668220640675032,-0.2178938842811373,-0.384665412631285,-0.3251407742824914,-0.3785760664076377,0.6694812381277973,-0.6265021396343906,-0.2857056092792496,0.6495796146201872,1.4765433214708537,0.6155536126122566,0.0,-0.1402977550975339,1.6102407640058545,-1.081189536636433,0.528379092574466,1.3540996645197532,-1.6392006295137882,-0.7122783764284435,1.0306988782837094,0.3689965496923255,1.019965673688196,0.2078900001611369,0.395469097646446,-1.1356471140519635,5
0.6265021396343907,-0.4813726195022448,-0.3486630917200824,0.7668220640675032,-0.2178938842811373,-0.384665412631285,-0.3251407742824914,-0.3785760664076377,-1.4936938379281517,-0.6265021396343906,-0.2857056092792496,0.6495796146201872,-0.6772574738977882,0.6155536126122566,0.0,-0.5608931482986333,-0.6210251425459281,0.9249072120240708,0.0531922603779397,1.3941551125699356,-0.8043189425767807,-0.7122783764284435,-0.8474709118586976,-0.2795663557408207,-0.0228956813065416,-0.2990887221661951,0.395469097646446,0.9957667871993072,5
0.6265021396343907,2.549611276761611,-0.988029696276909,0.7668220640675032,-0.2178938842811373,-0.384665412631285,-0.3251407742824914,-0.3785760664076377,-1.4936938379281517,-0.6265021396343906,-0.2857056092792496,0.6495796146201872,1.4765433214708537,0.6155536126122566,0.0,0.700893031304665,-0.6210251425459281,0.9249072120240708,0.4724747593748747,-1.357547062858957,0.4588305992804442,0.0097152111644942,-0.143157240555295,-0.2795663557408207,1.019965673688196,0.2078900001611369,-0.2043257720065126,0.9957667871993072,5
